artist.hotttnesss,song.hotttnesss,duration,key,loudness,tempo,terms,year,bars_confidence,bars_start,beats_confidence,beats_start,key_confidence,location,release.name,title,artist.name
28404741,266955186,50113261,11.0,-6751,125999,disco,2006,0.0,98869,881,51146,8,"Louisville, KY",You Got Me,You Got Me (The Juan Maclean Dub),VHS Or Beta
28404741,449253877,50105424,2.0,-8508,148642,chanson,1991,62,40278,79,40278,585,"Paris, France",Live 98 En Passant,LA -Bas,Jean-Jacques Goldman
28831468,594627867,50029669,0.0,-5021,120284,dance rock,0,519,73827,706,24849,185,"Minneapolis, MN",The Vault - Old Friends 4 Sale,She Spoke 2 Me ( Extended Remix LP Version),Prince
29024207,638906377,49969587,11.0,-6264,128505,art rock,0,565,97761,754,50896,491,"London, England",Live At Valle Dei Templi,Comfortubly Numb,Big One
29040509,212045406,49951302,2.0,-15872,92924,early music,0,185,25587,493,25587,639,"Geneva, Switzerland",Bach: Favorite Organ Works,Toccata Et Fugue En RA(c) Mineur BWV 565,Lionel Rogg
29127103,251165925,49883383,8.0,-10711,125057,tech house,0,21,76925,1.0,28733,187,Not available,You Are! Remix Box,You Are!,Christian Quast
29127103,375984302,49833751,8.0,-17315,70535,comedy,1973,709,8748,709,8748,102,"Philadelphia, PA",20th Century Masters: The Millennium Collection: Best Of Bill Cosby,Fat Albert's Car,Bill Cosby
29127103,370441155,49789342,1.0,-15469,60856,opera,0,141,119631,831,18987,703,Not available,Bel Canto Spectacular,Venti scudi,Juan Diego FlA3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren
29127103,604500739,49713587,5.0,-9507,96028,breakbeat,1997,135,194656,315,127067,799,Not available,Dancing Drums,Dancing Drums,Badmarsh & Shri
29127103,458400494,49713587,6.0,-5839,172371,gabba,0,0.29,7205,348,7205,533,Not available,Focus / Backstage,Focus,DJ Isaac
29127103,294037483,49663955,6.0,-9532,126007,progressive house,0,61,157299,1.0,62204,0.96,Not available,Drizzly House Sessions Vol.2,It's You (Thinking of you),Sin Plomo
29127103,37246298,8312118,0.0,-1674,168231,skate punk,2006,54,108642,903,68913,315,Not available,Un Mundo De Sensaciones,2 Minutos,2 Minutos
29127103,249065795,49590812,6.0,-9706,133529,trip hop,2001,73,56679,743,11306,411,Not available,The String Cheese Remix Project,Round the Wheel,DJ Harry
29168584,277449368,49538567,9.0,-5085,140013,eurodance,0,9,5099,1.0,8053,433,Not available,Mad World,Mad World (Money-G. Remix),Jan Wayne
29168584,386477291,49421016,7.0,-11017,144.84,kraut rock,0,141,148404,0.0,23503,332,"adega, Taiwan",Epitaph,Hopelessly,Epitaph
29168806,694308688,49410567,7.0,-14009,123182,no wave,1977,11,47695,865,47695,459,Not available,Blank Generation,Another World (Album Version),Richard Hell & The Voidoids
29169908,265861049,49329587,7.0,-8648,127923,progressive house,0,0.41,4535,0.41,4535,733,Not available,Times Like These,Times Like These,Albin Myers
29169908,383969966,49245995,10.0,-6.08,126294,deep house,0,0.6,103167,0.0,13262,827,Not available,Unreleased Tracks & B-Sides,I Still Want Your Love (Extended Mix),Solitaire
29169908,218936415,49245995,11.0,-6158,135993,progressive trance,0,13,90554,645,44699,486,Not available,Dance Nights 02 - Uplifting Trance,Where Are You,Abbott & Chambers
29264827,639248489,49230322,9.0,-12091,193.56,dance rock,1985,411,90254,478,27244,674,"London, England",Compact Disc,Ease,Public Image Ltd
29398439,405115722,49112771,7.0,-8576,119826,country rock,1987,507,132118,0.0,30065,1.0,"Toronto, Ontario, Canada",Outskirts,Floating,Blue Rodeo
29398439,254463666,49084036,5.0,-9839,200105,blues-rock,0,0.18,89463,628,28294,21,Not available,The Paul Butterfield Blues Band Live,All In A Day (Live @ The Troubadour_ LosAngeles),The Paul Butterfield Blues Band
29398439,453000826,49055302,11.0,-8564,129961,breakbeat,0,88,69362,0.0,2391,586,"London, England",Creepshow Remixes,Creepshow Remixes (Soul Of Man Mix),Plump DJs
29398439,229144104,48958649,6.0,-14.66,97014,progressive house,0,129,94192,318,32464,417,Not available,ASUDHA - Yoga Dub Grooves,Falling Stars,Desert Dwellers
29533282,597108796,48841098,2.0,-5461,124037,viking metal,2009,53,51505,364,3761,283,Nordrhein-Westfalen,First War Of The World,Gullveig,Black Messiah
29533282,535408379,18724526,3.0,-8295,132.61,ska,2009,125,147477,0.73,58914,344,LDN,It's Not Me_ It's You (Special Edition),22 (Acoustic),Lily Allen
29533282,266955186,48817587,4.0,-6183,141192,kraut rock,0,118,118823,0.24,39238,669,"adega, Taiwan",The 21 Century Tour,Outside The Law,Epitaph
29843473,229144104,48733995,0.0,-9777,145.93,latin jazz,2005,31,22262,809,22262,654,Not available,Solon kA'no,SarankA(c)gni,Djelimady Tounkara
29860068,511424326,48697424,9.0,-7655,86308,post-grunge,1999,426,72016,339,72016,284,Mass. - Boston,The Dream,Never Alone,Open Hand
29860068,353248097,48694812,2.0,-24647,50751,orchestra,0,313,0.55,928,0.55,0.0,England,Canadian Organ Music Showcase,Amergences: III. Fragments d'A(c)paves,David Palmer
29911258,249320347,48642567,7.0,-12.33,58.47,stand-up comedy,0,0.13,1195002,475,27687,342,Not available,Flat Out Funny - at the Paramount,"Perk trip - sleeping in ""tubes",Jeanne Robertson
29911258,750311503,48519791,3.0,-7614,134083,dance rock,2007,41,818876,937,52971,878,"Dublin, Ireland",Window In The Skies,Kite Live from Sydney,U2
30045446,377531645,48462322,4.0,-15335,138007,disco,0,42,56075,0.0,56075,283,Brandon,The Emperor Falls,The Emperor Falls,John Wesley
30045446,4181931,48410077,8.0,-13383,186.12,folk metal,1998,136,4058,574,4058,507,"Dublin, Ireland",A Journey's End,Autumn's Ablaze (Live),Primordial
30045446,334706549,48339546,9.0,-33045,70256,latin jazz,0,257,1062917,745,128956,639,"Havana, Cuba",The Trio,Yesterdays,Gonzalo Rubalcaba
30045446,39364231,48255955,7.0,-11985,0.0,progressive house,2002,0.0,0.0,0.0,0.0,722,Not available,Thrill Me,Thrill Me (Atfc's Jackhammer Re-Rub),Junior Jack
30174491,215080319,48221995,5.0,-11689,112964,comedy,1998,213,2062,665,2062,0.0,"Galveston, TX",Dorkfish,T-Ball and Indian Guides (LP Version),Bill Engvall
30203247,341976804,48154077,6.0,-12838,132174,cantonese pop,0,0.09,105744,685,15782,429,Not available,Concert Hall Live,Hun Qian De Nu Ren,Hacken Lee
30237099,334706549,48148853,0.0,-15466,137.51,soul jazz,0,18,115355,607,28192,624,New York City,Stand,MONDAY_ MONDAY,Bobby Broom
30285542,187676301,48080934,6.0,-12162,89977,meditation,0,149,80945,797,9855,59,California,Yoga Hotel,Yoga de Sensualite,David & Steve Gordon
30285542,341265841,28423791,5.0,-18321,95619,hip pop,0,53,185993,684,60196,663,New York,Solomon Vol. 2,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue,Solomon
30285542,576002203,47976444,11.0,-5.84,129993,progressive house,2005,34,9871,356,6393,615,Not available,Believe In Me,Believe In Me (Clubb Mix),ATB
30285542,624746111,47945098,6.0,-10258,86155,illbient,0,0.06,134162,0.0,63875,7,Not available,Lights Out,Expire,Antimatter
30285542,48456253,47892853,0.0,-9639,83.61,progressive metal,2002,47,274345,0.49,10368,268,Not available,Smoke 'N' Breu,Party In The Stomach (LP Version),Jim Breuer
30285542,685137628,47845832,9.0,-13.27,87982,techno,1994,0.83,558847,0.0,24704,485,"Sevenoaks, United Kingdom",Snivilisation,Forever,Orbital
30285542,345174319,47749179,1.0,-27621,85.06,latin jazz,0,775,455024,0.0,82547,496,"Havana, Cuba",Images: Live From Mt. Fuji,Peace And Quiet Time,Gonzalo Rubalcaba
30285542,303861893,47647302,9.0,-14369,67886,patriotic,0,692,46813,0.0,-623832,0.83,United States,Lisbon Five & Hayrigin Yerke,"Inrtoduction ""Hing Hye Srder",Karnig Sarkissian
30318898,298227561,47574159,8.0,-13.5,95988,breakbeat,0,93,50771,692,57099,155,Switzerland,Test EP Vol 1,Test 72,Mush
30474366,690970954,47521914,3.0,-8316,124562,doom metal,2006,278,158596,366,56699,0.0,"Dayton, OH",111,Harboring An Apparition,Mouth Of The Architect
30474366,446071584,47511465,4.0,-6499,89997,stoner metal,2002,487,30266,697,30266,0.9,"Madison, Wisconsin",Gateway,666lb. Bongsession,Bongzilla
30474366,444900149,47461832,11.0,-9788,127887,cumbia,0,15,83513,964,36766,727,Texas,Ain't No Love (Ain't No Use),Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),Tabu feat. Mitzib
30474366,341265841,4829995,3.0,-30089,82799,hip pop,0,766,1250958,0.7,70803,78,New York,Solomon Vol. 2,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII,Solomon
30474366,225095974,47406975,6.0,-11535,152213,free jazz,0,786,26998,786,26998,0.49,New York,Evolution (Rudy Van Gelder Edition),Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition),Grachan Moncur III
30474366,215080319,47349506,5.0,-17276,115405,jazz funk,0,468,7555,468,7555,203,"Los Angeles, CA",Trio! Live @ Artpark,Denise,Chico Hamilton
30474366,419100413,47346893,0.0,-32934,112238,religious music,2002,681,215993,361,105694,465,Not available,Olivier Messiaen: Les Corps Glorieux - Le Banquet cA(c)leste - Apparition de l'Eglise A(c)ternelle,Les Corps Glorieux: III. L'Ange aux parfums,Timothy Byram-Wigfield
30566262,685473638,47252853,7.0,-13207,100013,trip hop,1996,13,80557,1.0,20518,87,Scotland,Music Has The Right To Children,Happy Cycling,Boards of Canada
30571906,78033412,47245016,3.0,-3258,111504,speed metal,2008,614,65731,892,11876,838,"Los Angeles, CA",Broken_ Beat & Scarred,The End Of The Line,Metallica
30571906,81689746,47239791,3.0,-6736,121518,rock,2002,286,31517,945,31517,544,"Los Angeles, CA",30 Seconds To Mars,Year Zero,30 Seconds To Mars
30571906,21163373,46962893,2.0,-11315,243994,breakbeat,0,39,38153,857,1349,509,Not available,Future's Bright,Ala Kaboo (Idjut Boy's H-Bar Mix),Sound 5
30571906,595069407,46960281,0.0,-13615,86992,blues-rock,1975,146,48885,0.6,48885,151,"Seattle, USA",Blues,Once I Had A Woman,Jimi Hendrix
30571906,62220896,46960281,4.0,-10256,100171,instrumental rock,1987,351,6639,863,6639,467,"Westbury, Long Island, NY",Time Machine,Echo,Joe Satriani
30571906,40249588,46944608,2.0,-7033,132598,blues-rock,0,131,21042,542,21042,278,"Essex, England",30 Days In The Hole (Live & Dangerous),30 Days In The Hole (Live),Humble Pie
30710777,411650961,46816608,7.0,-7914,143973,roots reggae,0,224,115457,331,41166,388,"Kingston, Jamaica",Music History - Reggae,The drifter,Dennis Brown
30710777,474315891,46806159,1.0,-7.38,130019,power pop,0,128,39062,0.96,39062,157,"Vancouver, BC, Canada",A new millenium of dub,Atom x,Dub Wiser
30991934,265861049,46800934,1.0,-13.75,129761,soul jazz,1978,248,78009,0.0,4694,451,"Oakland, CA",Love Alive II,Never Alone,Walter Hawkins
30991934,561830538,19461179,1.0,-8903,149435,glam rock,1976,321,240824,321,240824,1.0,"Washington, England",Let's Stick Together,2HB (1999 Digital Remaster),Bryan Ferry
30991934,687069389,46753914,6.0,-8912,91364,techno,1999,302,243886,326,47496,717,"Sevenoaks, United Kingdom",The Middle Of Nowhere,I Don't Know You People,Orbital
30991934,565715851,46743465,11.0,-7.19,131996,progressive house,2008,48,48847,556,3419,785,Not available,Global Gathering 2008,Chime,Shapeshifters
30991934,39605043,46696444,11.0,-6357,126006,progressive house,0,116,93497,1.0,45895,782,"Hamburg, Germany",10 Years Anniversary Remix Compilation,18 Carat Garbage,Billie Ray Martin Feat. Ann Peebles
30991934,788805935,46665098,9.0,-7714,114.73,southern rock,2007,117,159146,189,105968,0.0,"Nashville, Tennessee",Sex On Fire,Knocked Up,Kings Of Leon
31007875,251165925,46633751,6.0,-13431,125049,tech house,0,921,57969,0.0,10058,911,Not available,You Are! Remix Box,You Are!,Christian Quast
31109705,619431422,46605016,11.0,-6593,84.1,hip hop,2008,708,9434,708,9434,847,Not available,Single Ladies (Put A Ring On It) - Dance Remixes,Single Ladies (Put A Ring On It),BeyoncA(c)
31109705,212045406,46599791,1.0,-8744,133.0,trance,0,788,133182,742,42937,584,Not available,Metanoia / Mundane,Metanoia,Rick Snel
31109705,582918459,46560608,1.0,-5533,134014,happy hardcore,0,15,89194,1.0,44938,533,Not available,Cream Trance Anthems Ibiza 2009,Nine Ways,JDS
31112311,60725728,46547546,1.0,-6278,131999,dance pop,2009,256,89674,824,44176,309,"Kentwood, LA; Los Angeles, CA",3,3,Britney Spears
31143764,390641236,46359465,8.0,-9932,208832,neo soul,0,345,105166,0.0,4782,524,United States,Live At The Olympia,Girls,Ayo
31143764,288481643,46349016,10.0,-9492,81111,blues-rock,1973,389,16941,476,16941,124,Newcastle,The Animals with Sonny Boy Williamson,Bo Diddley,The Animals_ Sonny Boy Williamson
31143764,532803542,29419057,0.0,-6805,124517,rock,2006,24,79715,1.0,31695,278,Not available,4 In The Morning,4 In The Morning,Gwen Stefani
31143764,375984302,46335955,7.0,-12997,155193,future jazz,0,231,66786,718,26926,225,"New York City (Salem, IL - originally)",Unity Dub's Voyage Into Paradise,Subcode,Jah Wobble & Bill Laswell
31143764,609043943,46207955,4.0,-6947,101006,smooth jazz,2007,4,106279,793,47101,279,Not available,LAViSH,Tuscan Chica,Soul Ballet
31143764,405178359,46171383,1.0,-9989,138512,blues-rock,2004,102,23472,582,23472,979,"San Francisco, CA",LIVE AT SWEETWATER II,Parchman Farm,Hot Tuna
31143764,257075915,46124363,8.0,-5497,85322,boogaloo,0,1.0,1173891,0.0,887,548,Not available,2Fresh - Get It Started,Get It Started,2Fresh
31143764,215080319,46111302,0.0,-7546,145.05,progressive house,0,661,86856,67,86856,671,Finland,Spiritual Moves vol. 2 - Busted Grooves,Rock N' Roll,Indica
31143764,413739836,46079955,8.0,-7569,125015,progressive house,0,2,70053,976,21953,12,"Hastings, England",Clubplanet Volume 1,Warung Beach,John Digweed
31143764,345802234,46069506,7.0,-9.66,102572,neo soul,0,529,55553,1.0,7599,85,New Mexico,Meteorito EP,Meteorito,Chacho
31143764,576300659,46056444,3.0,-10351,79952,doom metal,1993,153,65185,0.0,5627,622,Not available,Transcendence into the peripheral,Your Prophetic Throne Of Ivory,Disembowelment
31143764,358976526,46048608,5.0,-6846,90861,salsa,2003,201,178145,868,46362,841,Not available,Martina,Lindas Africanas,Africando
31267856,307084308,46043383,10.0,-11283,126319,deep house,0,465,981,685,4215,213,Not available,The Next Generation,Let the Music Use You (Next Generation Mix),Jere McAllister
31267856,529730607,45993751,5.0,-11791,90009,downtempo,2007,17,187772,787,53596,393,Not available,Apotheosis,love shelter,Sundial Aeon
31267856,364586575,45993751,0.0,-14.8,105142,jump blues,0,139,108737,795,49896,506,Mississippi,Everyday I Have The Blues,Piney Brown (K.C.),Joe Turner / Pee Wee Crayton / Sonny Stitt
31267856,709909938,45933669,1.0,-7.57,115.37,sympho black metal,2006,401,85729,191,33664,17,Not available,SA(c)ance,Ghastly Indoctrination,Dark Fortress
31267856,265861049,45933669,7.0,-6.99,84655,tribal house,0,249,42682,645,42682,634,"Garfield, NJ",Dreamer 'Remixed',Dreamer (Jamie J Sanchez Club Mix),Janice Robinson
31318008,655283798,27799465,10.0,-3629,127999,dance pop,2008,56,753862,1.0,45841,334,"Bay City, MI",Hard Candy,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],Madonna
31335058,353034056,31527138,4.0,-16753,100349,requiem,0,72,12893,72,12893,517,Not available,Britten: Orchestral Works,4 Sea Interludes Op. 33a: Storm,Sir Neville Marriner
31401179,443291312,45669832,7.0,-18342,66856,new wave,1971,137,51232,697,51232,406,Not available,La Biblia,Profecias,Vox Dei
31470047,255941316,45651546,11.0,-11009,127874,breakbeat,1999,14,142206,854,4845,561,Not available,Superstar Dog,Superstar Dog,Curtis
31579568,239629098,45502649,2.0,-17604,100148,meditation,0,0.02,140952,651,81134,684,Not available,Classical Healing - Tom Barabas,Canon In D,Tom Barabas
31579568,389157892,45484363,9.0,-13004,96804,electric blues,0,102,37551,436,37551,0.42,"Indianola, MS",Live In Canada,I'm Gonna Move To The Outskirts Of Town - Live,Albert King
31579568,839908888,45416444,9.0,-10321,132972,experimental rock,2009,0.0,65359,0.0,20051,539,Not available,The Incident,Remember Me Lover (Album Version),Porcupine Tree
31614352,291030534,45366812,5.0,-9004,122875,chant,0,73,111647,206,10763,158,Not available,Lotus Groove,Eden,Mystic Rhythms Band
31654946,262308997,45225751,1.0,-16685,168035,chamber jazz,1992,344,66434,0.0,29965,156,Not available,Places In Time,River Run,Michael Gettel
31654946,31112311,45149995,10.0,-10665,126019,tech house,0,0.04,2413555,937,237716,71,Maryland,Kassette Boys,Beachport,Click / Click_ M_Ferri
31654946,750311503,45144771,11.0,-4833,130013,dance rock,2004,19,32785,0.38,32785,134,"Dublin, Ireland",Sometimes You Can't Make It On Your Own,Vertigo,U2
31685326,349166902,45144771,9.0,-3871,130126,congo,0,168,99224,888,608,0.0,Not available,La Bonne Humeur,Vincent,Madilu System
31685326,27238546,27454649,0.0,-9748,154.01,doom metal,1993,862,22395,862,22395,917,Not available,The Cube 1998,4tx.31b,S.U.P
31781096,569505199,45129098,1.0,-12242,106187,latin jazz,2008,193,123091,396,7046,653,Not available,Esperanza,If That's True,Esperanza Spalding / Leo Genovese
31781096,42272137,45102975,1.0,-9836,213617,hip hop,1981,232,46033,789,17739,0.49,"New York, NY",The Greatest Hits,8th Wonder,The Sugarhill Gang
31781096,593943076,45084689,4.0,-9063,130586,noise rock,0,35,2438,604,2438,726,"San Antonio, TX",Piouhgd + Widowermaker!,"Barking Dogs (From ""Piouhgd"")",Butthole Surfers
31802462,693961617,44974975,8.0,-8239,146.77,blues-rock,1989,0.0,52427,0.0,52427,912,"Seattle, USA",Valleys Of Neptune,Hear My Train A Comin',Jimi Hendrix
31802462,397569595,44938404,0.0,-8213,134033,tech house,0,369,9098,893,9098,616,"Berlin, Germany",36 Grad Remixe,36 Grad (Paul van Dyk's Vandit Clubmix),2raumwohnung
31802462,388800313,44862649,1.0,-12161,123007,progressive house,0,21,57976,1.0,9007,399,London,Praying Mantis,The Contracting Perception Of Consciousness,Rui Da Silva
31843076,588385844,44854812,7.0,-5055,161288,grunge,2000,94,21543,834,21543,791,"L.A California, Estados Unidos",The Distillers,The Blackest Years (CD only hidden track),The Distillers
31843076,216630259,44758159,7.0,-7596,85915,tribal house,0,12,47964,479,47964,277,Not available,Beat Treatment,Titan,The Bongo Man
31843689,296955682,44637995,11.0,-21969,145333,rock steady,0,313,143017,742,57888,0.42,"Newark, NJ",Phoney Phone Calls 1959-1972,Bill Lynch,Jerry Lewis
31853603,606630152,44632771,2.0,-5.19,98.0,hip hop,1985,51,91396,719,28894,22,Not available,King Of Rock,King Of Rock,RUN-DMC
31853603,257515404,44624934,10.0,-20226,92341,serialism,0,82,204545,854,72983,0.0,"Malmi?1/2, Belgium",Mixed music 1966-1970,Crosses of crossed colors 3,Henri Pousseur
31853603,350285512,44557016,5.0,-13977,146685,hard house,0,113,56129,738,15192,523,Not available,Hostile / pH4,pH4,Paul Glazby
31853603,215080319,44549179,7.0,-5407,110925,hip hop,2006,804,50789,254,50789,376,Japan,Overnite Encore: Lyrics Born Live!,Stop Complaining/Remix/Jam,Lyrics Born
31853603,372530039,44549179,6.0,-7441,120807,zouk,0,886,61678,885,1124,386,Not available,Loi,Papito Charme,Koffi OlomidA(c)
31926643,37254757,44533506,4.0,-9305,125997,progressive house,0,609,71585,615,27097,521,Not available,Missing,Missing (Olivier Berger Mix),Nicola Fasano Feat. Paula B
